region,country_name,year,forest_area_sqkm,total_area_sqkm,forest_percentage,income_group
Europe & Central Asia,Azerbaijan,1998,8677.999878,83091.9915,10.4438462977506,Upper middle income
Europe & Central Asia,Azerbaijan,1999,8697.999878,82704.9937,10.5168980600503,Upper middle income
Europe & Central Asia,Azerbaijan,2000,8717.999878,82604.9938,10.5538412109898,Upper middle income
Europe & Central Asia,Azerbaijan,2001,8728.800049,82604.0096,10.5670415894678,Upper middle income
Europe & Central Asia,Azerbaijan,2002,8739.60022,82617.9956,10.5783251657584,Upper middle income
Europe & Central Asia,Azerbaijan,2003,8750.39978,82652.0023,10.5870390752772,Upper middle income
Europe & Central Asia,Azerbaijan,2004,8761.199951,82671.9971,10.5975424065327,Upper middle income
Europe & Central Asia,Azerbaijan,2005,8772.000122,82660.0054,10.6121455951417,Upper middle income
Europe & Central Asia,Azerbaijan,2006,9034.199829,82637.0062,10.9323900325421,Upper middle income
Europe & Central Asia,Azerbaijan,2007,9296.400146,82629.0031,11.2507712754918,Upper middle income
Europe & Central Asia,Azerbaijan,2008,9558.599854,82627.0088,11.5683721253141,Upper middle income
Europe & Central Asia,Azerbaijan,2009,9820.800171,82622.0101,11.8864212564105,Upper middle income
Europe & Central Asia,Azerbaijan,2010,10082.99988,82655.9909,12.1987526496401,Upper middle income
Europe & Central Asia,Azerbaijan,2011,10345.2002,82657.9852,12.5156694479894,Upper middle income
Europe & Central Asia,Azerbaijan,2012,10607.3999,82657.9852,12.8328798171577,Upper middle income
Europe & Central Asia,Azerbaijan,2013,10869.59961,82658.9953,13.1499295031959,Upper middle income
Europe & Central Asia,Azerbaijan,2014,11131.80054,82663.0098,13.4664834572718,Upper middle income
Europe & Central Asia,Azerbaijan,2015,11394.00024,82663.0098,13.7836745450805,Upper middle income
Europe & Central Asia,Azerbaijan,2016,11656.19995,82670.0028,14.0996728622344,Upper middle income
Latin America & Caribbean,"Bahamas, The",1990,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",1991,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",1992,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",1993,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",1994,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",1995,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",1996,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",1997,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",1998,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",1999,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2000,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2001,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2002,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2003,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2004,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2005,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2006,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2007,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2008,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2009,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2010,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2011,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2012,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2013,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2014,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2015,5150,10009.9874,51.4486162090474,High income
Latin America & Caribbean,"Bahamas, The",2016,5150,10009.9874,51.4486162090474,High income
Middle East & North Africa,Bahrain,1990,2.199999988,690.0019,0.318839700006623,High income
Middle East & North Africa,Bahrain,1991,2.300000042,690.0019,0.333332421548404,High income
Middle East & North Africa,Bahrain,1992,2.5,709.9967,0.352114312643988,High income
Middle East & North Africa,Bahrain,1993,2.599999905,709.9967,0.366198871769404,High income
Middle East & North Africa,Bahrain,1994,2.800000012,709.9967,0.394368031851416,High income
Middle East & North Africa,Bahrain,1995,2.899999917,709.9967,0.408452590976831,High income
Middle East & North Africa,Bahrain,1996,3.100000024,709.9967,0.436621751058843,High income
Middle East & North Africa,Bahrain,1997,3.199999928,709.9967,0.450706310043413,High income
Middle East & North Africa,Bahrain,1998,3.400000036,709.9967,0.47887547026627,High income
Middle East & North Africa,Bahrain,1999,3.600000143,709.9967,0.507044630348282,High income
Middle East & North Africa,Bahrain,2000,3.700000048,709.9967,0.521129189473698,High income
Middle East & North Africa,Bahrain,2001,3.899999857,709.9967,0.549298307583683,High income
Middle East & North Africa,Bahrain,2002,4.00000006,709.9967,0.563382908681125,High income
Middle East & North Africa,Bahrain,2003,4.199999869,719.9941,0.583338095270503,High income
Middle East & North Africa,Bahrain,2004,4.300000072,729.9915,0.589047964531094,High income
Middle East & North Africa,Bahrain,2005,4.499999881,739.9889,0.608117213785234,High income
Middle East & North Africa,Bahrain,2006,4.600000083,739.9889,0.621630957302197,High income
Middle East & North Africa,Bahrain,2007,4.799999893,750.0122,0.639989575236243,High income
Middle East & North Africa,Bahrain,2008,4.900000095,760.0096,0.644728710663655,High income
Middle East & North Africa,Bahrain,2009,5.099999905,760.0096,0.671044142731881,High income
Middle East & North Africa,Bahrain,2010,5.299999714,762.0039,0.695534460387932,High income
Middle East & North Africa,Bahrain,2011,5.400000215,767.0026,0.704039362448054,High income
Middle East & North Africa,Bahrain,2012,5.600000024,770.007,0.727266118879439,High income
Middle East & North Africa,Bahrain,2013,5.699999928,770.007,0.740253001336352,High income
Middle East & North Africa,Bahrain,2014,5.899999738,770.9912,0.765248648493005,High income
Middle East & North Africa,Bahrain,2015,6.000000238,778.0101,0.771198245112756,High income
Middle East & North Africa,Bahrain,2016,6.100000143,778.0101,0.784051536477483,High income
South Asia,Bangladesh,1990,14940,130170.0071,11.4772982907827,Lower middle income
South Asia,Bangladesh,1991,14914.00024,130170.0071,11.457324595936,Lower middle income
South Asia,Bangladesh,1992,14888.00049,130170.0071,11.4373509087717,Lower middle income
South Asia,Bangladesh,1993,14861.99951,130170.0071,11.4173762766892,Lower middle income
South Asia,Bangladesh,1994,14835.99976,130170.0071,11.3974025895248,Lower middle income
South Asia,Bangladesh,1995,14810,130170.0071,11.3774288946782,Lower middle income
South Asia,Bangladesh,1996,14784.00024,130170.0071,11.3574551998315,Lower middle income
South Asia,Bangladesh,1997,14758.00049,130170.0071,11.3374815126671,Lower middle income
South Asia,Bangladesh,1998,14731.99951,130170.0071,11.3175068805846,Lower middle income
South Asia,Bangladesh,1999,14705.99976,130170.0071,11.2975331934203,Lower middle income
South Asia,Bangladesh,2000,14680,130170.0071,11.2775594985736,Lower middle income
South Asia,Bangladesh,2001,14654.00024,130170.0071,11.257585803727,Lower middle income
South Asia,Bangladesh,2002,14628.00049,130170.0071,11.2376121165626,Lower middle income
South Asia,Bangladesh,2003,14601.99951,130170.0071,11.2176374844801,Lower middle income
South Asia,Bangladesh,2004,14575.99976,130170.0071,11.1976637973157,Lower middle income
South Asia,Bangladesh,2005,14550,130170.0071,11.1776901024691,Lower middle income
South Asia,Bangladesh,2006,14524.00024,130170.0071,11.1577164076224,Lower middle income
South Asia,Bangladesh,2007,14498.00049,130170.0071,11.1377427204581,Lower middle income
South Asia,Bangladesh,2008,14471.99951,130170.0071,11.1177680883756,Lower middle income
South Asia,Bangladesh,2009,14445.99976,130170.0071,11.0977944012112,Lower middle income
South Asia,Bangladesh,2010,14420,130170.0071,11.0778207063645,Lower middle income
South Asia,Bangladesh,2011,14394.00024,130170.0071,11.0578470115179,Lower middle income
South Asia,Bangladesh,2012,14368.00049,130170.0071,11.0378733243535,Lower middle income
South Asia,Bangladesh,2013,14341.99951,130170.0071,11.017898692271,Lower middle income
South Asia,Bangladesh,2014,14315.99976,130170.0071,10.9979250051066,Lower middle income
South Asia,Bangladesh,2015,14290,130170.0071,10.97795131026,Lower middle income
South Asia,Bangladesh,2016,14264.00024,130170.0071,10.9579776154134,Lower middle income
Latin America & Caribbean,Barbados,1990,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,1991,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,1992,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,1993,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,1994,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,1995,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,1996,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,1997,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,1998,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,1999,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2000,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2001,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2002,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2003,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2004,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2005,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2006,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2007,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2008,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2009,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2010,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2011,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2012,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2013,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2014,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2015,63.00000191,429.9918,14.6514426344874,High income
Latin America & Caribbean,Barbados,2016,63.00000191,429.9918,14.6514426344874,High income
Europe & Central Asia,Belarus,1990,77800,202839.994,38.3553551081253,Upper middle income
Europe & Central Asia,Belarus,1991,78786,202839.994,38.8414525391871,Upper middle income
Europe & Central Asia,Belarus,1992,78786.00098,202839.994,38.8414530223265,Upper middle income
Europe & Central Asia,Belarus,1993,79278.99902,202839.994,39.0845007715786,Upper middle income
Europe & Central Asia,Belarus,1994,79772.00195,202839.994,39.3275509315978,Upper middle income
Europe & Central Asia,Belarus,1995,80265,202839.994,39.5705986857799,Upper middle income
Europe & Central Asia,Belarus,1996,80757.99805,202839.994,39.8136464399619,Upper middle income
Europe & Central Asia,Belarus,1997,81251.00098,202839.994,40.0566965999812,Upper middle income
Europe & Central Asia,Belarus,1998,81743.99902,202839.994,40.2997443492332,Upper middle income
Europe & Central Asia,Belarus,1999,82237.00195,202839.994,40.5427945092525,Upper middle income
Europe & Central Asia,Belarus,2000,82730,202839.994,40.7858422634345,Upper middle income
Europe & Central Asia,Belarus,2001,83055.99609,202839.994,40.9465581476994,Upper middle income
Europe & Central Asia,Belarus,2002,83382.00195,202829.9966,41.1093050079951,Upper middle income
Europe & Central Asia,Belarus,2003,83707.99805,202829.9966,41.2700288188044,Upper middle income
Europe & Central Asia,Belarus,2004,84034.00391,202810.0018,41.4348420512661,Upper middle income
Europe & Central Asia,Belarus,2005,84360,202829.9966,41.5914812474044,Upper middle income
Europe & Central Asia,Belarus,2006,84555.99609,202900.0043,41.6737280916854,Upper middle income
Europe & Central Asia,Belarus,2007,84752.00195,202900.0043,41.7703302877653,Upper middle income
Europe & Central Asia,Belarus,2008,84947.99805,202900.0043,41.8669276735939,Upper middle income
Europe & Central Asia,Belarus,2009,85144.00391,202819.9992,41.9800829532791,Upper middle income
Europe & Central Asia,Belarus,2010,85340,202900.0043,42.0601272505739,Upper middle income
Europe & Central Asia,Belarus,2011,85539.00391,202910.0017,42.1561299065328,Upper middle income
Europe & Central Asia,Belarus,2012,85737.99805,202910.0017,42.2542000550385,Upper middle income
Europe & Central Asia,Belarus,2013,85937.00195,202908.0074,42.352691276786,Upper middle income
Europe & Central Asia,Belarus,2014,86135.99609,202973.0164,42.4371660912066,Upper middle income
Europe & Central Asia,Belarus,2015,86335,202978.0151,42.53416310011,Upper middle income
Europe & Central Asia,Belarus,2016,86534.00391,202988.0125,42.6301055142357,Upper middle income
Europe & Central Asia,Belgium,1990,6670,,,High income
Europe & Central Asia,Belgium,1991,6670,,,High income
Europe & Central Asia,Belgium,1992,6670,,,High income
Europe & Central Asia,Belgium,1993,6670,,,High income
Europe & Central Asia,Belgium,1994,6670,,,High income
Europe & Central Asia,Belgium,1995,6670,,,High income
Europe & Central Asia,Belgium,1996,6670,,,High income
Europe & Central Asia,Belgium,1997,6670,,,High income
Europe & Central Asia,Belgium,1998,6670,,,High income
Europe & Central Asia,Belgium,1999,6670,,,High income
Europe & Central Asia,Belgium,2000,6672.999878,30280.0008,22.0376476278032,High income
Europe & Central Asia,Belgium,2001,6686.799927,30280.0008,22.083222425146,High income
Europe & Central Asia,Belgium,2002,6700.599976,30280.0008,22.1287972224888,High income
Europe & Central Asia,Belgium,2003,6714.400024,30280.0008,22.1743720165291,High income
Europe & Central Asia,Belgium,2004,6728.200073,30280.0008,22.2199468138719,High income
Europe & Central Asia,Belgium,2005,6742.000122,30280.0008,22.2655216112148,High income
